ID,Date,Element,Data_Value
ASN00086104,2006-08-01,TMIN,70
ASN00087031,2010-09-27,TMAX,169
ASN00086104,2006-08-01,TMAX,122
ASN00086068,2013-06-23,TMIN,-13
ASN00086068,2013-06-23,TMAX,138
ASN00085283,2005-12-19,TMAX,200
ASN00086071,2007-09-25,TMAX,194
ASN00086077,2013-10-08,TMIN,107
ASN00086077,2013-10-08,TMAX,196
ASN00086071,2007-09-25,TMIN,92
ASN00087031,2013-06-23,TMIN,-15
ASN00087031,2013-06-23,TMAX,124
ASN00086071,2008-09-05,TMAX,190
ASN00086071,2008-09-05,TMIN,75
ASN00087031,2015-04-14,TMAX,251
ASN00087031,2015-04-14,TMIN,104
ASN00086351,2005-05-27,TMIN,92
ASN00086383,2014-08-23,TMIN,8
ASN00086383,2014-08-23,TMAX,199
ASN00086351,2005-05-27,TMAX,133
ASN00086068,2015-12-26,TMAX,212
ASN00086104,2015-10-24,TMAX,226
ASN00086383,2010-09-27,TMAX,172
ASN00086383,2010-09-27,TMIN,71
ASN00086077,2015-04-14,TMIN,96
ASN00085283,2006-04-11,TMAX,245
ASN00086077,2011-03-11,TMAX,253
ASN00087031,2005-05-27,TMIN,103
ASN00087031,2005-05-27,TMAX,142
ASN00086351,2011-03-11,TMIN,154
ASN00086351,2011-03-11,TMAX,263
ASN00086104,2008-09-05,TMAX,184
ASN00086104,2008-09-05,TMIN,41
ASN00086282,2010-12-12,TMAX,201
ASN00086282,2010-12-12,TMIN,98
ASN00087031,2013-10-08,TMIN,87
ASN00087031,2013-10-08,TMAX,191
ASN00086282,2013-02-24,TMAX,345
ASN00086282,2013-02-24,TMIN,170
ASN00086071,2006-05-26,TMIN,46
ASN00086104,2007-09-25,TMAX,186
ASN00086351,2015-04-14,TMAX,240
ASN00086351,2015-04-14,TMIN,105
ASN00086351,2005-02-08,TMIN,145
ASN00086351,2005-02-08,TMAX,185
ASN00086071,2006-08-01,TMIN,69
ASN00086071,2006-08-01,TMAX,142
ASN00086104,2014-08-24,TMIN,98
ASN00086104,2014-08-24,TMAX,152
ASN00086372,2011-03-11,TMIN,117
ASN00086372,2011-03-11,TMAX,227
ASN00086104,2013-06-24,TMIN,-5
ASN00086104,2013-06-24,TMAX,131
ASN00085283,2014-04-06,TMIN,140
ASN00086077,2015-04-14,TMAX,246
ASN00086104,2007-09-25,TMIN,72
ASN00086071,2011-03-13,TMAX,325
ASN00086071,2011-03-13,TMIN,208
ASN00086383,2013-02-22,TMIN,180
ASN00086038,2011-03-14,TMAX,215
ASN00086282,2007-09-23,TMAX,207
ASN00086282,2007-09-23,TMIN,23
ASN00086071,2014-08-25,TMIN,107
ASN00086071,2014-08-25,TMAX,167
ASN00086383,2006-08-02,TMIN,29
ASN00086383,2006-08-02,TMAX,130
ASN00086068,2006-08-02,TMIN,56
ASN00086068,2006-08-02,TMAX,137
ASN00087031,2005-01-20,TMIN,141
ASN00087031,2006-08-02,TMIN,51
ASN00087031,2006-08-02,TMAX,158
ASN00086282,2005-12-30,TMIN,164
ASN00086282,2005-12-30,TMAX,399
ASN00087031,2005-01-20,TMAX,227
ASN00085283,2010-08-11,TMAX,136
ASN00085283,2010-08-11,TMIN,51
ASN00086351,2009-04-21,TMIN,58
ASN00086351,2009-04-21,TMAX,232
ASN00086282,2013-06-25,TMIN,46
ASN00086282,2013-10-09,TMIN,106
ASN00086282,2013-10-09,TMAX,258
ASN00085283,2013-02-21,TMAX,238
ASN00085283,2013-02-21,TMIN,144
ASN00086282,2013-06-25,TMAX,154
ASN00086104,2007-12-31,TMAX,384
ASN00086077,2006-08-02,TMIN,59
ASN00086077,2006-08-02,TMAX,152
ASN00086104,2007-12-31,TMIN,147
ASN00086038,2011-03-14,TMIN,137
ASN00086383,2015-06-22,TMIN,-30
ASN00086104,2008-09-04,TMIN,21
ASN00086351,2008-11-03,TMIN,138
ASN00086282,2009-05-31,TMIN,39
ASN00086383,2008-09-03,TMAX,146
ASN00086383,2008-09-03,TMIN,40
ASN00087031,2014-04-26,TMIN,101
ASN00086351,2007-11-16,TMIN,106
ASN00086372,2008-11-11,TMAX,264
ASN00086071,2006-08-03,TMIN,89
ASN00086071,2006-08-03,TMAX,153
ASN00087031,2014-04-26,TMAX,183
ASN00086351,2007-11-16,TMAX,330
ASN00086071,2013-02-21,TMAX,318
ASN00086071,2013-02-21,TMIN,173
ASN00086038,2008-01-29,TMIN,143
ASN00086038,2008-01-29,TMAX,265
ASN00086372,2006-03-27,TMAX,162
ASN00086372,2006-03-27,TMIN,143
ASN00086038,2006-05-25,TMAX,140
ASN00086038,2009-08-03,TMIN,69
ASN00086038,2009-08-03,TMAX,139
ASN00086071,2005-10-03,TMAX,208
ASN00086071,2005-10-03,TMIN,162
ASN00086104,2006-08-03,TMIN,77
ASN00086038,2006-05-25,TMIN,34
ASN00086104,2006-08-03,TMAX,136
ASN00085283,2015-11-13,TMIN,101
ASN00085283,2015-11-13,TMAX,190
ASN00086038,2013-02-21,TMAX,310
ASN00086038,2013-02-21,TMIN,153
ASN00086351,2008-11-03,TMAX,170
ASN00086104,2008-09-04,TMAX,169
ASN00086372,2008-11-11,TMIN,103
ASN00086383,2015-06-22,TMAX,140
ASN00086351,2006-08-02,TMAX,127
ASN00086372,2007-11-16,TMAX,288
ASN00085283,2005-01-18,TMAX,255
ASN00085283,2005-01-18,TMIN,100
ASN00086282,2006-04-11,TMIN,113
ASN00086383,2011-03-13,TMIN,170
ASN00086282,2006-04-11,TMAX,272
ASN00086071,2014-06-22,TMIN,77
ASN00086383,2011-03-13,TMAX,317
ASN00086071,2014-06-22,TMAX,158
ASN00086071,2005-04-28,TMIN,124
ASN00086068,2011-03-13,TMIN,191
ASN00086068,2011-03-13,TMAX,322
ASN00086071,2005-04-28,TMAX,276
ASN00086077,2013-09-12,TMAX,138
ASN00086077,2013-09-12,TMIN,76
ASN00086071,2005-10-25,TMIN,138
ASN00086372,2007-09-23,TMAX,166
ASN00086071,2005-10-25,TMAX,217
ASN00086383,2009-08-02,TMIN,92
ASN00086383,2009-08-02,TMAX,154
ASN00086383,2014-08-24,TMIN,92
ASN00086383,2014-08-24,TMAX,164
ASN00086372,2007-09-23,TMIN,54
ASN00086372,2009-05-31,TMAX,118
ASN00086372,2009-05-31,TMIN,68
ASN00086077,2014-07-16,TMAX,139
ASN00086077,2014-07-16,TMIN,94
ASN00087031,2015-06-22,TMIN,33
ASN00087031,2015-06-22,TMAX,131
ASN00086077,2014-04-26,TMAX,192
ASN00086351,2006-08-02,TMIN,62
ASN00086077,2014-04-26,TMIN,94
ASN00086383,2009-01-20,TMIN,103
ASN00086071,2011-03-14,TMIN,150
ASN00086071,2011-03-14,TMAX,237
ASN00086071,2009-08-03,TMIN,88
ASN00086071,2009-08-03,TMAX,154
ASN00085283,2005-05-11,TMAX,167
ASN00085283,2005-05-11,TMIN,80
ASN00086071,2008-09-04,TMAX,185
ASN00086071,2008-09-04,TMIN,54
ASN00086351,2013-09-12,TMAX,172
ASN00086351,2013-09-12,TMIN,61
ASN00086068,2015-06-22,TMIN,16
ASN00086104,2014-08-25,TMIN,97
ASN00086104,2014-08-25,TMAX,157
ASN00086068,2015-06-22,TMAX,136
ASN00086282,2010-12-11,TMAX,231
ASN00086282,2010-12-11,TMIN,105
ASN00085283,2013-06-25,TMIN,74
ASN00085283,2013-06-25,TMAX,147
ASN00086282,2013-02-21,TMAX,311
ASN00086372,2007-11-16,TMIN,98
ASN00086351,2014-07-16,TMAX,130
ASN00086282,2013-02-21,TMIN,147
ASN00086104,2009-08-03,TMIN,80
ASN00086104,2009-08-03,TMAX,134
ASN00086104,2011-03-14,TMIN,114
ASN00086104,2011-03-14,TMAX,212
ASN00086351,2014-07-16,TMIN,90
ASN00086372,2006-08-02,TMIN,37
ASN00086372,2006-08-02,TMAX,99
ASN00086383,2009-01-20,TMAX,402
ASN00086282,2009-05-31,TMAX,152
ASN00086282,2010-09-28,TMAX,135
ASN00086104,2009-01-21,TMAX,293
ASN00086077,2015-04-13,TMIN,48
ASN00086038,2005-12-19,TMAX,219
ASN00086038,2005-12-19,TMIN,92
ASN00087031,2007-12-30,TMAX,288
ASN00086038,2007-09-23,TMAX,214
ASN00086038,2007-09-23,TMIN,18
ASN00086104,2013-06-26,TMIN,1
ASN00086104,2013-06-26,TMAX,170
ASN00087031,2007-12-30,TMIN,170
ASN00086282,2013-02-20,TMAX,274
ASN00086282,2013-02-20,TMIN,149
ASN00086071,2006-05-25,TMAX,152
ASN00086071,2006-05-25,TMIN,64
ASN00086068,2014-04-26,TMIN,68
ASN00086068,2014-04-26,TMAX,193
ASN00086372,2011-03-14,TMIN,87
ASN00086104,2005-11-12,TMIN,94
ASN00086104,2005-11-12,TMAX,200
ASN00086372,2011-03-14,TMAX,173
ASN00086038,2010-12-11,TMAX,233
ASN00086383,2013-06-25,TMIN,0
ASN00086383,2013-06-25,TMAX,158
ASN00087031,2015-04-13,TMAX,185
ASN00087031,2015-04-13,TMIN,42
ASN00086038,2010-12-11,TMIN,118
ASN00086068,2013-06-25,TMIN,13
ASN00086068,2015-04-13,TMAX,226
ASN00086068,2015-04-13,TMIN,42
ASN00086068,2013-06-25,TMAX,164
ASN00086077,2015-04-13,TMAX,194
ASN00086104,2005-10-03,TMAX,184
ASN00086104,2007-11-17,TMAX,296
ASN00086282,2009-08-03,TMIN,70
ASN00086077,2007-12-30,TMAX,290
ASN00086068,2011-03-14,TMIN,131
ASN00086068,2011-03-14,TMAX,220
ASN00086077,2007-12-30,TMIN,154
ASN00087031,2011-03-14,TMIN,139
ASN00086104,2014-03-17,TMAX,233
ASN00086104,2014-03-17,TMIN,97
ASN00087031,2011-03-14,TMAX,201
ASN00086071,2013-06-26,TMIN,29
ASN00086383,2005-10-02,TMAX,231
ASN00086383,2005-10-02,TMIN,69
ASN00086077,2011-03-14,TMIN,119
ASN00085283,2013-02-20,TMAX,251
ASN00085283,2013-02-20,TMIN,140
ASN00086372,2008-09-03,TMAX,96
ASN00086372,2008-09-03,TMIN,37
ASN00086077,2011-03-14,TMAX,216
ASN00086071,2013-06-26,TMAX,175
ASN00086351,2015-04-13,TMAX,215
ASN00086351,2015-04-13,TMIN,42
ASN00086071,2010-08-11,TMAX,114
ASN00086071,2010-08-11,TMIN,73
ASN00086351,2011-03-14,TMIN,142
ASN00086351,2011-03-14,TMAX,217
ASN00087031,2009-04-21,TMIN,66
ASN00085283,2006-08-03,TMIN,37
ASN00085283,2006-08-03,TMAX,116
ASN00087031,2009-04-21,TMAX,229
ASN00086104,2007-11-17,TMIN,172
ASN00086282,2009-08-03,TMAX,136
ASN00086104,2005-10-03,TMIN,155
ASN00087031,2005-01-03,TMIN,74
ASN00087031,2005-01-03,TMAX,243
ASN00086351,2013-02-20,TMIN,140
ASN00086038,2010-08-11,TMAX,104
ASN00086038,2010-08-11,TMIN,50
ASN00086077,2013-02-20,TMAX,292
ASN00086077,2013-02-20,TMIN,124
ASN00087031,2013-02-20,TMAX,259
ASN00087031,2013-02-20,TMIN,157
ASN00086077,2009-04-21,TMIN,56
ASN00086071,2014-03-17,TMAX,249
ASN00086068,2013-02-20,TMAX,292
ASN00086068,2013-02-20,TMIN,134
ASN00086071,2014-03-17,TMIN,142
ASN00086383,2013-02-20,TMAX,304
ASN00086383,2013-02-20,TMIN,143
ASN00087031,2008-09-03,TMAX,128
ASN00087031,2008-09-03,TMIN,86
ASN00086077,2009-04-21,TMAX,232
ASN00086104,2013-02-21,TMAX,304
ASN00086104,2013-02-21,TMIN,145
ASN00086068,2008-09-03,TMAX,145
ASN00086068,2008-09-03,TMIN,63
ASN00086104,2015-06-23,TMIN,101
ASN00086104,2015-06-23,TMAX,177
ASN00086104,2015-04-14,TMAX,231
ASN00086104,2015-04-14,TMIN,88
ASN00086077,2007-11-16,TMIN,108
ASN00086077,2007-11-16,TMAX,310
ASN00086282,2010-09-28,TMIN,52
ASN00086104,2009-01-21,TMIN,131
ASN00086351,2013-02-20,TMAX,292
ASN00086282,2011-03-14,TMAX,211
ASN00086282,2011-03-14,TMIN,131
ASN00087031,2007-11-16,TMAX,302
ASN00086383,2007-11-16,TMIN,62
ASN00087031,2013-06-25,TMIN,43
ASN00087031,2013-06-25,TMAX,146
ASN00086383,2015-04-13,TMAX,229
ASN00086383,2015-04-13,TMIN,10
ASN00086383,2007-11-16,TMAX,336
ASN00086068,2007-12-30,TMAX,310
ASN00086351,2008-09-03,TMAX,143
ASN00086351,2008-09-03,TMIN,55
ASN00085283,2009-04-08,TMAX,180
ASN00085283,2009-04-08,TMIN,115
ASN00086038,2005-02-09,TMIN,123
ASN00086038,2005-02-09,TMAX,200
ASN00086068,2007-12-30,TMIN,163
ASN00086068,2009-08-02,TMIN,106
ASN00086038,2006-08-03,TMIN,69
ASN00086077,2013-06-25,TMIN,42
ASN00086077,2013-06-25,TMAX,156
ASN00085283,2009-08-03,TMAX,130
ASN00086038,2014-08-25,TMIN,98
ASN00086038,2014-08-25,TMAX,154
ASN00086351,2013-06-25,TMIN,39
ASN00086077,2008-09-03,TMAX,141
ASN00086068,2007-11-16,TMIN,101
ASN00086068,2007-11-16,TMAX,342
ASN00086351,2013-06-25,TMAX,154
ASN00086077,2008-09-03,TMIN,80
ASN00086383,2007-12-30,TMAX,324
ASN00086383,2007-12-30,TMIN,121
ASN00087031,2007-11-16,TMIN,93
ASN00086038,2006-08-03,TMAX,143
ASN00086068,2009-08-02,TMAX,154
ASN00087031,2011-03-13,TMIN,179
ASN00087031,2011-03-13,TMAX,320
ASN00086104,2013-06-25,TMIN,23
ASN00086104,2013-06-25,TMAX,153
ASN00086351,2015-12-26,TMAX,198
ASN00086351,2015-12-26,TMIN,121
ASN00086282,2007-11-16,TMIN,108
ASN00086282,2007-11-16,TMAX,331
ASN00086077,2009-01-20,TMIN,169
ASN00086077,2009-01-20,TMAX,386
ASN00087031,2008-11-03,TMAX,190
ASN00086068,2008-01-28,TMIN,147
ASN00087031,2010-12-11,TMAX,239
ASN00087031,2008-11-03,TMIN,139
ASN00086068,2008-01-28,TMAX,285
ASN00086071,2007-09-24,TMAX,184
ASN00086104,2014-07-17,TMAX,116
ASN00086104,2014-07-17,TMIN,74
ASN00086071,2007-09-24,TMIN,102
ASN00086077,2005-01-03,TMIN,82
ASN00086077,2005-01-03,TMAX,276
ASN00087031,2014-06-13,TMAX,177
ASN00087031,2014-06-13,TMIN,107
ASN00086038,2006-08-02,TMIN,58
ASN00086038,2006-08-02,TMAX,137
ASN00086282,2013-02-22,TMAX,318
ASN00086282,2013-02-22,TMIN,182
ASN00086351,2010-08-11,TMAX,112
ASN00086351,2010-08-11,TMIN,44
ASN00087031,2008-01-28,TMIN,127
ASN00087031,2008-01-28,TMAX,256
ASN00085283,2013-02-22,TMIN,173
ASN00087031,2010-12-11,TMIN,118
ASN00085283,2013-02-22,TMAX,276
ASN00086383,2008-01-28,TMIN,123
ASN00086068,2015-05-13,TMAX,121
ASN00086282,2009-04-08,TMAX,190
ASN00086282,2009-04-08,TMIN,110
ASN00086372,2010-08-11,TMAX,71
ASN00086372,2010-08-11,TMIN,49
ASN00086071,2013-06-25,TMIN,40
ASN00086071,2013-06-25,TMAX,172
ASN00086104,2007-09-24,TMAX,167
ASN00086282,2006-05-25,TMAX,141
ASN00086282,2006-05-25,TMIN,30
ASN00086104,2007-09-24,TMIN,76
ASN00087031,2009-05-31,TMAX,130
ASN00087031,2009-05-31,TMIN,29
ASN00086351,2010-12-11,TMAX,235
ASN00086351,2010-12-11,TMIN,117
ASN00086068,2009-05-31,TMAX,160
ASN00086068,2009-05-31,TMIN,37
ASN00086077,2010-12-11,TMAX,230
ASN00086077,2010-12-11,TMIN,131
ASN00086383,2009-05-31,TMAX,164
ASN00087031,2006-03-27,TMAX,206
ASN00086383,2009-05-31,TMIN,-3
ASN00087031,2006-03-27,TMIN,169
ASN00086068,2005-11-11,TMIN,92
ASN00086068,2005-11-11,TMAX,177
ASN00086071,2005-02-09,TMIN,128
ASN00086071,2005-02-09,TMAX,213
ASN00086282,2009-08-02,TMIN,88
ASN00086282,2009-08-02,TMAX,160
ASN00086383,2008-01-28,TMAX,291
ASN00086068,2006-03-27,TMAX,216
ASN00086068,2006-03-27,TMIN,173
ASN00086077,2010-08-11,TMAX,120
ASN00085283,2015-04-14,TMAX,171
ASN00085283,2015-04-14,TMIN,80
ASN00086077,2009-01-10,TMIN,108
ASN00086071,2006-08-02,TMIN,72
ASN00086071,2006-08-02,TMAX,145
ASN00086383,2010-08-11,TMAX,110
ASN00086383,2010-08-11,TMIN,48
ASN00086282,2014-08-24,TMIN,77
ASN00086282,2014-08-24,TMAX,155
ASN00086351,2013-02-22,TMAX,315
ASN00086077,2013-06-24,TMIN,-4
ASN00086351,2013-02-22,TMIN,186
ASN00086068,2014-06-13,TMAX,162
ASN00086077,2013-06-24,TMAX,139
ASN00086068,2014-06-13,TMIN,114
ASN00086077,2013-02-22,TMAX,321
ASN00086077,2013-02-22,TMIN,196
ASN00086351,2013-06-24,TMIN,-2
ASN00087031,2013-02-22,TMAX,304
ASN00087031,2013-02-22,TMIN,195
ASN00086038,2007-09-24,TMAX,181
ASN00086038,2007-09-24,TMIN,79
ASN00086351,2013-06-24,TMAX,105
ASN00086071,2008-10-11,TMIN,97
ASN00086071,2008-10-11,TMAX,279
ASN00086068,2013-02-22,TMAX,325
ASN00086068,2013-02-22,TMIN,185
ASN00085283,2014-03-17,TMAX,223
ASN00086383,2013-02-22,TMAX,322
ASN00086068,2010-08-11,TMIN,41
ASN00086068,2010-08-11,TMAX,112
ASN00086077,2009-01-10,TMAX,239
ASN00086038,2011-03-13,TMAX,334
ASN00086077,2010-08-11,TMIN,64
ASN00087031,2015-05-13,TMIN,52
ASN00087031,2015-05-13,TMAX,131
ASN00085283,2008-09-04,TMAX,155
ASN00086068,2010-12-11,TMAX,226
ASN00086068,2010-12-11,TMIN,123
ASN00085283,2008-09-04,TMIN,41
ASN00086383,2013-06-24,TMIN,-22
ASN00086383,2013-06-24,TMAX,100
ASN00086068,2013-06-24,TMIN,-10
ASN00086068,2013-06-24,TMAX,100
ASN00086383,2010-12-11,TMAX,223
ASN00086383,2006-03-27,TMAX,243
ASN00086383,2006-03-27,TMIN,133
ASN00086068,2015-05-13,TMIN,55
ASN00086351,2009-01-20,TMIN,150
ASN00086351,2009-01-20,TMAX,415
ASN00086383,2010-12-11,TMIN,103
ASN00086282,2014-04-06,TMIN,115
ASN00086282,2014-04-06,TMAX,232
ASN00086104,2009-06-01,TMAX,138
ASN00086104,2009-06-01,TMIN,52
ASN00086077,2008-01-28,TMAX,264
ASN00087031,2010-08-11,TMAX,106
ASN00087031,2013-06-24,TMIN,0
ASN00087031,2010-08-11,TMIN,52
ASN00087031,2013-06-24,TMAX,119
ASN00086104,2005-10-25,TMIN,118
ASN00086104,2005-10-25,TMAX,219
ASN00086038,2011-03-13,TMIN,207
ASN00086077,2008-01-28,TMIN,159
ASN00086104,2009-01-11,TMAX,253
ASN00086351,2009-01-10,TMIN,110
ASN00086351,2009-01-10,TMAX,240
ASN00086068,2009-01-20,TMAX,406
ASN00086077,2013-02-21,TMAX,307
ASN00086077,2013-02-21,TMIN,164
ASN00085283,2010-09-28,TMIN,60
ASN00085283,2010-09-28,TMAX,127
ASN00087031,2014-07-16,TMAX,150
ASN00087031,2014-07-16,TMIN,92
ASN00087031,2013-02-21,TMAX,290
ASN00087031,2013-02-21,TMIN,151
ASN00086077,2014-08-24,TMIN,102
ASN00086351,2014-04-26,TMIN,105
ASN00086077,2014-08-24,TMAX,150
ASN00086351,2014-04-26,TMAX,190
ASN00086068,2013-02-21,TMAX,320
ASN00086068,2013-02-21,TMIN,150
ASN00086383,2013-02-21,TMAX,318
ASN00086383,2013-02-21,TMIN,116
ASN00086282,2006-08-02,TMIN,55
ASN00086372,2011-03-13,TMIN,186
ASN00086372,2011-03-13,TMAX,277
ASN00086282,2006-08-02,TMAX,139
ASN00087031,2013-09-12,TMAX,128
ASN00087031,2013-09-12,TMIN,49
ASN00086351,2007-09-23,TMAX,206
ASN00086351,2007-09-23,TMIN,43
ASN00086038,2015-04-14,TMAX,245
ASN00086038,2015-04-14,TMIN,114
ASN00086077,2015-06-22,TMIN,10
ASN00086077,2015-06-22,TMAX,141
ASN00086068,2009-01-20,TMIN,166
ASN00086351,2014-08-24,TMIN,95
ASN00086351,2014-06-13,TMIN,95
ASN00086351,2013-02-21,TMIN,148
ASN00086077,2008-11-03,TMAX,178
ASN00086077,2008-11-03,TMIN,140
ASN00086104,2015-05-14,TMIN,74
ASN00086068,2014-08-24,TMIN,96
ASN00086068,2014-08-24,TMAX,166
ASN00086038,2014-03-17,TMAX,258
ASN00086038,2014-03-17,TMIN,127
ASN00086077,2011-03-13,TMIN,194
ASN00086077,2011-03-13,TMAX,323
ASN00086282,2010-08-11,TMAX,101
ASN00087031,2009-08-02,TMIN,93
ASN00087031,2009-08-02,TMAX,174
ASN00086282,2010-08-11,TMIN,37
ASN00086351,2011-03-13,TMIN,205
ASN00086351,2011-03-13,TMAX,319
ASN00086071,2008-01-29,TMIN,169
ASN00086071,2008-01-29,TMAX,262
ASN00086104,2015-05-14,TMAX,140
ASN00086038,2005-12-08,TMAX,248
ASN00086038,2008-10-11,TMIN,66
ASN00086038,2005-12-08,TMIN,113
ASN00086038,2008-10-11,TMAX,280
ASN00087031,2014-08-24,TMIN,80
ASN00087031,2014-08-24,TMAX,159
ASN00086077,2009-08-02,TMIN,107
ASN00086077,2009-08-02,TMAX,166
ASN00086351,2009-08-02,TMIN,103
ASN00086351,2009-08-02,TMAX,160
ASN00086351,2013-02-21,TMAX,310
ASN00086351,2014-06-13,TMAX,159
ASN00086351,2014-08-24,TMAX,162
ASN00086077,2007-09-23,TMAX,226
ASN00086077,2007-09-23,TMIN,10
ASN00086104,2008-01-29,TMIN,128
ASN00086104,2008-01-29,TMAX,280
ASN00085283,2005-04-19,TMAX,155
ASN00085283,2005-04-19,TMIN,121
ASN00086038,2005-05-28,TMIN,87
ASN00086077,2014-06-13,TMAX,173
ASN00086077,2014-06-13,TMIN,108
ASN00086038,2005-05-28,TMAX,147
ASN00086383,2014-07-16,TMAX,127
ASN00086383,2014-07-16,TMIN,85
ASN00086351,2009-05-31,TMAX,150
ASN00086351,2009-05-31,TMIN,35
ASN00086282,2011-03-13,TMIN,204
ASN00086383,2015-05-13,TMIN,49
ASN00086383,2015-05-13,TMAX,106
ASN00086282,2011-03-13,TMAX,323
ASN00086077,2006-03-27,TMAX,214
ASN00086077,2006-03-27,TMIN,173
ASN00086383,2013-09-12,TMAX,135
ASN00086383,2013-09-12,TMIN,46
ASN00086282,2015-10-23,TMAX,168
ASN00086282,2015-10-23,TMIN,100
ASN00086077,2009-05-31,TMAX,135
ASN00085283,2013-10-09,TMIN,75
ASN00086077,2009-05-31,TMIN,50
ASN00085283,2013-10-09,TMAX,261
ASN00086038,2013-02-22,TMAX,319
ASN00086038,2013-02-22,TMIN,192
ASN00085283,2006-08-02,TMIN,35
ASN00086383,2007-09-23,TMIN,-11
ASN00086383,2007-09-23,TMAX,199
ASN00086068,2013-09-12,TMIN,66
ASN00086372,2010-12-11,TMIN,76
ASN00086104,2013-02-22,TMAX,322
ASN00086104,2013-02-22,TMIN,184
ASN00086038,2013-06-25,TMIN,44
ASN00086038,2013-06-25,TMAX,158
ASN00086068,2014-07-16,TMAX,127
ASN00086038,2008-09-04,TMAX,179
ASN00086038,2008-09-04,TMIN,28
ASN00086038,2005-10-03,TMAX,203
ASN00086038,2005-10-03,TMIN,144
ASN00086068,2014-07-16,TMIN,91
ASN00087031,2007-09-23,TMAX,213
ASN00087031,2007-09-23,TMIN,1
ASN00086383,2005-11-11,TMIN,60
ASN00086351,2006-03-27,TMAX,211
ASN00085283,2006-08-02,TMAX,130
ASN00086071,2007-12-31,TMAX,411
ASN00086351,2006-03-27,TMIN,172
ASN00086071,2007-12-31,TMIN,179
ASN00086068,2007-09-23,TMAX,212
ASN00086068,2007-09-23,TMIN,16
ASN00087031,2009-01-20,TMIN,151
ASN00087031,2009-01-20,TMAX,401
ASN00086351,2015-06-22,TMIN,18
ASN00086351,2015-06-22,TMAX,142
ASN00086372,2009-08-02,TMIN,64
ASN00086372,2009-08-02,TMAX,105
ASN00086071,2013-02-22,TMAX,326
ASN00086071,2013-02-22,TMIN,207
ASN00086372,2010-12-11,TMAX,167
ASN00086068,2013-09-12,TMAX,138
ASN00086383,2005-11-11,TMAX,171
ASN00086077,2014-03-17,TMAX,250
ASN00086077,2014-03-17,TMIN,128
ASN00086104,2009-01-11,TMIN,129
ASN00087031,2007-09-26,TMAX,193
ASN00086383,2013-02-28,TMAX,200
ASN00086383,2013-02-28,TMIN,136
ASN00087031,2007-09-26,TMIN,83
ASN00086282,2006-07-29,TMIN,85
ASN00086282,2006-07-29,TMAX,154
ASN00087031,2005-04-19,TMAX,188
ASN00087031,2005-04-19,TMIN,102
ASN00086068,2005-05-11,TMAX,184
ASN00086068,2007-09-26,TMAX,189
ASN00086068,2007-09-26,TMIN,87
ASN00086068,2015-04-15,TMAX,286
ASN00086104,2013-03-01,TMAX,235
ASN00086068,2005-05-11,TMIN,55
ASN00086104,2013-03-01,TMIN,120
ASN00086077,2005-12-29,TMIN,139
ASN00086077,2005-12-29,TMAX,319
ASN00086068,2015-04-15,TMIN,127
ASN00086383,2007-09-26,TMAX,176
ASN00086383,2007-09-26,TMIN,40
ASN00086383,2015-04-15,TMAX,282
ASN00086383,2015-04-15,TMIN,128
ASN00087031,2007-12-31,TMAX,411
ASN00085283,2011-03-08,TMIN,114
ASN00085283,2011-03-08,TMAX,256
ASN00086383,2013-10-07,TMIN,41
ASN00086383,2013-10-07,TMAX,170
ASN00086282,2014-08-22,TMIN,58
ASN00086282,2014-08-22,TMAX,191
ASN00086282,2011-03-08,TMAX,262
ASN00087031,2007-12-31,TMIN,146
ASN00086068,2013-02-28,TMIN,137
ASN00086282,2011-03-08,TMIN,174
ASN00086077,2015-04-15,TMIN,141
ASN00086282,2009-06-02,TMAX,134
ASN00086038,2009-07-30,TMIN,76
ASN00086282,2009-06-02,TMIN,85
ASN00086038,2009-07-30,TMAX,155
ASN00086077,2007-12-31,TMAX,399
ASN00086077,2007-12-31,TMIN,154
ASN00086071,2010-09-27,TMIN,128
ASN00086104,2013-10-08,TMIN,84
ASN00086104,2013-10-08,TMAX,206
ASN00086351,2007-09-26,TMAX,188
ASN00086351,2007-09-26,TMIN,80
ASN00086104,2015-06-22,TMIN,38
ASN00086104,2014-07-18,TMAX,124
ASN00086104,2014-07-18,TMIN,54
ASN00086104,2015-06-22,TMAX,134
ASN00085283,2014-03-18,TMAX,226
ASN00085283,2014-03-18,TMIN,138
ASN00086071,2010-09-27,TMAX,173
ASN00086351,2013-02-28,TMAX,195
ASN00086351,2013-02-28,TMIN,136
ASN00086077,2007-09-26,TMAX,154
ASN00086077,2007-09-26,TMIN,77
ASN00086077,2013-02-28,TMAX,202
ASN00086077,2013-02-28,TMIN,152
ASN00087031,2013-02-28,TMAX,185
ASN00087031,2013-02-28,TMIN,151
ASN00087031,2015-04-15,TMAX,285
ASN00087031,2015-04-15,TMIN,144
ASN00086068,2013-02-28,TMAX,197
ASN00086077,2015-04-15,TMAX,281
ASN00086071,2013-03-01,TMAX,251
ASN00086104,2007-09-27,TMAX,190
ASN00086038,2013-03-01,TMIN,133
ASN00086071,2007-09-27,TMAX,211
ASN00086071,2007-09-27,TMIN,88
ASN00086071,2007-11-15,TMAX,245
ASN00086071,2008-10-10,TMIN,80
ASN00086071,2008-10-10,TMAX,263
ASN00086104,2009-07-30,TMIN,84
ASN00086104,2009-07-30,TMAX,138
ASN00086038,2005-05-27,TMIN,98
